"source_name","source_url","evidence_date","evidence_status","component_type","category","sub_category","name_original","name_en_suggestion","size_mm","price_visible","currency","image_evidence_url_or_screenshot","material_or_color","compatible_bead_sizes","orientation_mode","notes","production_ready"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","bead","crystal","clear-crystal","奶白晶","Milky White Quartz","8","4.4","CNY","微信桌面端小程序“拾光水晶DIY手串”珠子页截图（2026-07-13；白水晶分类）","clear","","","公开单颗价","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","bead","crystal","clear-crystal","奶白晶","Milky White Quartz","10","8.79","CNY","微信桌面端小程序“拾光水晶DIY手串”珠子页截图（2026-07-13；白水晶分类）","clear","","","公开单颗价","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","bead","crystal","clear-crystal","奶白晶","Milky White Quartz","12","13.73","CNY","微信桌面端小程序“拾光水晶DIY手串”珠子页截图（2026-07-13；白水晶分类）","clear","","","公开单颗价","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","bead","crystal","clear-crystal","奶白晶","Milky White Quartz","14","21.42","CNY","微信桌面端小程序“拾光水晶DIY手串”珠子页截图（2026-07-13；白水晶分类）","clear","","","公开单颗价","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","金色隔片1右","金色 Spacer 1 Right","8","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","金色","8","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","金色隔片1右","金色 Spacer 1 Right","10","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","金色","10","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","金色隔片1右","金色 Spacer 1 Right","12","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","金色","12","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","金色隔片1左","金色 Spacer 1 Left","8","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","金色","8","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","金色隔片1左","金色 Spacer 1 Left","10","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","金色","10","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","金色隔片1左","金色 Spacer 1 Left","12","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","金色","12","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","金色隔片2右","金色 Spacer 2 Right","8","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","金色","8","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","金色隔片2右","金色 Spacer 2 Right","10","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","金色","10","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","金色隔片2右","金色 Spacer 2 Right","12","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","金色","12","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","金色隔片2左","金色 Spacer 2 Left","8","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","金色","8","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","金色隔片2左","金色 Spacer 2 Left","10","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","金色","10","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","金色隔片2左","金色 Spacer 2 Left","12","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","金色","12","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色隔片1右","银色 Spacer 1 Right","8","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","银色","8","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色隔片1右","银色 Spacer 1 Right","10","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","银色","10","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色隔片1右","银色 Spacer 1 Right","12","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","银色","12","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色隔片1左","银色 Spacer 1 Left","8","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","银色","8","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色隔片1左","银色 Spacer 1 Left","10","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","银色","10","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色隔片1左","银色 Spacer 1 Left","12","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","银色","12","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色隔片2右","银色 Spacer 2 Right","8","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","银色","8","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色隔片2右","银色 Spacer 2 Right","10","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","银色","10","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色隔片2右","银色 Spacer 2 Right","12","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","银色","12","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色隔片2左","银色 Spacer 2 Left","8","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","银色","8","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色隔片2左","银色 Spacer 2 Left","10","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","银色","10","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色隔片2左","银色 Spacer 2 Left","12","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","银色","12","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色雪花隔片1右","Silver Snowflake Spacer 1 Right","8","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","silver","8","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色雪花隔片1右","Silver Snowflake Spacer 1 Right","10","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","silver","10","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色雪花隔片1右","Silver Snowflake Spacer 1 Right","12","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","silver","12","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色雪花隔片1左","Silver Snowflake Spacer 1 Left","8","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","silver","8","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色雪花隔片1左","Silver Snowflake Spacer 1 Left","10","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","silver","10","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","spacer","decor","spacer","银色雪花隔片1左","Silver Snowflake Spacer 1 Left","12","4","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","silver","12","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","flower-cap","decor","flower-cap","金色花瓣花托1右","Gold Petal Cap 1 Right","8","4.2","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","gold","8","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","flower-cap","decor","flower-cap","金色花瓣花托1左","Gold Petal Cap 1 Left","8","4.2","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","gold","8","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","flower-cap","decor","flower-cap","金色花瓣花托2右","Gold Petal Cap 2 Right","8","4.2","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","gold","8","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","flower-cap","decor","flower-cap","金色花瓣花托2左","Gold Petal Cap 2 Left","8","4.2","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","gold","8","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","flower-cap","decor","flower-cap","银色花瓣花托小号右","Silver Petal Cap 小号 Right","8","4.2","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","silver","8","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","flower-cap","decor","flower-cap","银色花瓣花托小号左","Silver Petal Cap 小号 Left","8","4.2","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","silver","8","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","flower-cap","decor","flower-cap","银色花瓣花托大号右","Silver Petal Cap 大号 Right","10","4.2","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","silver","10","右","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","flower-cap","decor","flower-cap","银色花瓣花托大号左","Silver Petal Cap 大号 Left","10","4.2","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","silver","10","左","公开单件价；方向为页面名称中的左/右","no"
"拾光水晶","#小程序://拾光水晶/Aln6WScGjixBybx","2026-07-13","verified-public","flower-cap","decor","flower-cap","银色雪花花托小号右","Silver Snowflake Cap 小号 Right","8","4.2","CNY","微信桌面端小程序“拾光水晶DIY手串”配饰页截图（2026-07-13；隔片分类）","silver","8","右","公开单件价；方向为页面名称中的左/右","no"
